watchers,stars,forks,commits,branches,releases,contributors,Python,NormWatchers,NormStars,NormForks,NormCommits,NormBranches,NormReleases,NormContributors,Popularity
254,3260,699,194,15,0,31,1,-0.09350248774,-0.2500168682,-0.2583603584,0.03210529941,-0.4851758168,-0.4127248364,-0.1240504513,-0.2006265714
161,5315,354,256,1,0,13,1,-0.3635725201,0.2254115239,-0.493515341,0.2895688649,-0.540516547,-0.4127248364,-0.3551271558,-0.2105587791
304,4180,626,2,352,26,13,1,0.05169645438,-0.03717301382,-0.3081177895,-0.7652012261,0.8469546167,0.3099382201,-0.3551271558,-0.09786478298
847,12412,3546,22,998,13,73,1,1.628556966,1.867316779,1.682179455,-0.682148463,3.400534024,-0.05139330815,0.4151285257,1.726017733
293,2814,802,55,1,0,7,1,0.01975268711,-0.3531998671,-0.1881546679,-0.5451114039,-0.540516547,-0.4127248364,-0.4321527239,-0.1738672826
1642,16635,2098,1,529,7,4,1,3.937220145,2.84431634,0.6952101364,-0.7693538642,1.546619563,-0.2181617058,-0.470665508,2.492248874
120,3308,374,145,1,10,32,1,-0.4826356526,-0.2389119714,-0.4798831681,-0.1713739701,-0.540516547,-0.134777507,-0.1112128566,-0.4004769307
968,33915,2315,964,2,29,68,1,1.979938406,6.84207917,0.8431192124,3.229636678,-0.5365636377,0.393322419,0.3509405523,3.221712263
287,3922,969,453,3,0,14,1,0.002328814058,-0.09686183384,-0.07432602417,1.107638581,-0.5326107284,-0.4127248364,-0.3422895611,-0.05628634798
41,3516,157,188,8,14,10,1,-0.7120499811,-0.1907907522,-0.6277922441,0.007189470487,-0.5128461819,-0.0235985752,-0.3936399399,-0.5102109925
110,4592,773,1,600,13,33,1,-0.511675441,0.05814401661,-0.2079213186,-0.7693538642,1.827276123,-0.05139330815,-0.09837526195,-0.2204842477
79,2573,258,880,1,59,79,1,-0.6016987851,-0.4089557029,-0.558949771,2.880815073,-0.540516547,1.227164407,0.4921540939,-0.5232014197
122,2675,380,598,7,12,50,1,-0.4768276949,-0.3853577973,-0.4757935162,1.709771113,-0.5167990912,-0.07918804109,0.1198638478,-0.4459930028
65,2567,120,127,1,29,27,1,-0.6423544889,-0.410343815,-0.653011764,-0.2461214569,-0.540516547,0.393322419,-0.1754008301,-0.5685700226
177,2469,773,194,1,2,12,1,-0.3171088586,-0.4330163125,-0.2079213186,0.03210529941,-0.540516547,-0.3571353705,-0.3679647505,-0.3193488299
87,3663,228,646,3,30,86,1,-0.5784669544,-0.1567820059,-0.5793980303,1.909097745,-0.5326107284,0.4211171519,0.5820172567,-0.4382156635
119,3025,244,103,2,6,9,1,-0.4855396314,-0.3043845918,-0.568492292,-0.3457847726,-0.5365636377,-0.2459564388,-0.4064775346,-0.4528055051
220,2707,1008,335,4,152,29,1,-0.1922377684,-0.3779545328,-0.047743287,0.6176272791,-0.5286578191,3.812074571,-0.1497256407,-0.2059785294
149,5593,682,1,702,4,47,1,-0.3984202662,0.2897273842,-0.2699477054,-0.7693538642,2.230472871,-0.3015459046,0.08135106374,-0.1262135291
129,4118,266,1,805,14,14,1,-0.456499843,-0.05151683879,-0.5534969018,-0.7693538642,2.637622529,-0.0235985752,-0.3422895611,-0.3538378612
224,2925,248,2,371,3,47,1,-0.180621853,-0.3275197934,-0.5657658574,-0.7652012261,0.9220598934,-0.3293406376,0.08135106374,-0.3579691679
68,2565,191,468,15,29,20,1,-0.6336425524,-0.410806519,-0.6046175502,1.169928153,-0.4851758168,0.393322419,-0.2652639929,-0.5496888739
2747,30179,7403,1,5,2,0,1,7.146116766,5.97774804,4.311144,-0.7693538642,-0.5247049098,-0.3571353705,-0.5220158868,5.811669602
77,2860,158,184,1,0,,1,-0.6075067428,-0.3425576744,-0.6271106355,-0.009421082127,-0.540516547,-0.4127248364,-0.5220158868,-0.5257250176
131,2553,341,37,2,0,1,1,-0.4506918853,-0.4135827432,-0.5023762534,-0.6198588907,-0.5365636377,-0.4127248364,-0.5091782921,-0.455550294
131,3304,673,165,1,0,21,1,-0.4506918853,-0.2398373795,-0.2760821832,-0.08832120704,-0.540516547,-0.4127248364,-0.2524263983,-0.322203816
301,3542,804,446,2,0,35,1,0.04298451785,-0.1847755998,-0.1867914506,1.078570114,-0.5365636377,-0.4127248364,-0.07270007257,-0.1095275109
187,2749,623,2,442,4,20,1,-0.2880690702,-0.3682377481,-0.3101626154,-0.7652012261,1.202716454,-0.3015459046,-0.2652639929,-0.3221564779
261,7251,1456,506,2,6,66,1,-0.07317463584,0.6733090261,0.2576173861,1.327728403,-0.5365636377,-0.2459564388,0.3252653629,0.2859172588
135,2542,158,241,2,0,16,1,-0.43907597,-0.4161276154,-0.6271106355,0.2272792926,-0.5365636377,-0.4127248364,-0.3166143717,-0.4941047403
337,3297,1461,4,906,1,0,1,0.1475277562,-0.2414568436,0.2610254293,-0.7568959498,3.036866368,-0.3849301035,-0.5220158868,0.05569878063
445,4590,1177,33,1,0,6,1,0.4611574711,0.05768131258,0.06744857405,-0.6364694433,-0.540516547,-0.4127248364,-0.4449903186,0.1954291193
115,2752,379,542,3,9,69,1,-0.4971555468,-0.3675436921,-0.4764751249,1.477223377,-0.5326107284,-0.1625722399,0.363778147,-0.4470581213
182,5484,867,714,5,29,84,1,-0.3025889644,0.2645100145,-0.143850106,2.191477139,-0.5247049098,0.393322419,0.5563420673,-0.06064301861
79,4599,191,392,2,7,40,1,-0.6016987851,0.05976348072,-0.6046175502,0.8543276538,-0.5365636377,-0.2181617058,-0.008512099108,-0.3821842849
147,3074,206,54,1,1,10,1,-0.4042282239,-0.2930483431,-0.5943934205,-0.5492640421,-0.540516547,-0.3849301035,-0.3936399399,-0.4305566625
137,3982,295,280,1,10,28,1,-0.4332680123,-0.08298071291,-0.5337302511,0.3892321806,-0.540516547,-0.134777507,-0.1625632354,-0.3499929921
121,2812,424,936,2,36,72,1,-0.4797316738,-0.3536625712,-0.4458027358,3.113362809,-0.5365636377,0.5878855496,0.402290931,-0.4263989936
500,10462,1558,297,3,0,45,1,0.6208763075,1.416180348,0.3271414679,0.4598270292,-0.5326107284,-0.4127248364,0.05567587435,0.7880660412
1516,25209,9226,4,329,6,38,1,3.571318811,4.827928522,5.55371656,-0.7568959498,0.7560377029,-0.2459564388,-0.03418728849,4.650987964
54,3248,56,42,1,0,,1,-0.6742982562,-0.2527930924,-0.6966347173,-0.5990956999,-0.540516547,-0.4127248364,-0.5220158868,-0.5412420219
108,3396,265,5,701,13,147,1,-0.5174833987,-0.218552994,-0.5541785104,-0.7527433116,2.226519962,-0.05139330815,1.365110533,-0.4300716344
491,7057,1660,11,2,54,26,1,0.5947404979,0.6284267351,0.3966655497,-0.7278274827,-0.5365636377,1.088190743,-0.1882384248,0.5399442609
304,4411,865,2,241,32,2,1,0.05169645438,0.01626930178,-0.1452133233,-0.7652012261,0.4081816846,0.4767066178,-0.4963406974,-0.02574918904
360,8725,721,873,1,0,143,1,0.2143192695,1.014321897,-0.2433649682,2.851746606,-0.540516547,-0.4127248364,1.313760154,0.3284253995
79,2952,187,85,1,0,10,1,-0.6016987851,-0.321273289,-0.6073439848,-0.4205322593,-0.540516547,-0.4127248364,-0.3936399399,-0.510105353
274,3941,812,36,228,2,176,1,-0.03542291089,-0.09246614555,-0.1813385815,-0.6240115288,0.3567938637,-0.3571353705,1.737400779,-0.1030758793
218,2945,513,92,4,2,9,1,-0.1980457261,-0.3228927531,-0.3851395664,-0.3914637923,-0.5286578191,-0.3571353705,-0.4064775346,-0.3020260152
142,2521,245,120,1,0,30,1,-0.4187481181,-0.4209860077,-0.5678106834,-0.275189924,-0.540516547,-0.4127248364,-0.136888046,-0.469181603
108,4936,119,425,7,2,10,1,-0.5174833987,0.13772911,-0.6536933727,0.9913647129,-0.5167990912,-0.3571353705,-0.3936399399,-0.3444825538
218,3358,910,1,138,2,1,1,-0.1980457261,-0.2273443706,-0.1145409342,-0.7693538642,0.001032026874,-0.3571353705,-0.5091782921,-0.1799770103
648,5633,878,688,1,0,193,1,1.050665176,0.2989814648,-0.1363524109,2.083508547,-0.540516547,-0.4127248364,1.955639889,0.40443141
40,2700,120,364,1,1,14,1,-0.71495396,-0.3795739969,-0.653011764,0.7380537855,-0.540516547,-0.3849301035,-0.3422895611,-0.5825132403
146,3680,210,3,226,61,328,1,-0.4071322027,-0.1528490216,-0.5916669859,-0.7610485879,0.3488880451,1.282753873,3.688715172,-0.3838827368
209,4824,339,39,1,1,8,1,-0.2241815356,0.1118176842,-0.5037394707,-0.6115536144,-0.540516547,-0.3849301035,-0.4193151293,-0.205367774
91,2609,185,541,10,14,59,1,-0.566851039,-0.4006270303,-0.6087072021,1.473070739,-0.5049403633,-0.0235985752,0.2354022,-0.5253950905
250,5365,1165,52,1,0,12,1,-0.1051184031,0.2369791247,0.05926927031,-0.5575693184,-0.540516547,-0.4127248364,-0.3679647505,0.06370999729
405,3233,1885,1,1,1,0,1,0.3449983174,-0.2562633726,0.5500274949,-0.7693538642,-0.540516547,-0.3849301035,-0.5220158868,0.2129208133
280,2542,1057,7,119,2,7,1,-0.01799903784,-0.4161276154,-0.01434446338,-0.7444380353,-0.0740732498,-0.3571353705,-0.4321527239,-0.1494903722
558,8862,2276,183,2,34,13,1,0.7893070803,1.046017123,0.8165364752,-0.01357372028,-0.5365636377,0.5322960837,-0.3551271558,0.8839535596
349,3537,1338,165,3,1,19,1,0.1823755023,-0.1859323598,0.1771875659,-0.08832120704,-0.5326107284,-0.3849301035,-0.2781015876,0.05787690279
162,2636,492,302,1,0,8,1,-0.3606685412,-0.3943805259,-0.399453348,0.48059022,-0.540516547,-0.4127248364,-0.4193151293,-0.3848341384
332,10516,554,585,28,4,64,1,0.133007862,1.428673357,-0.357193612,1.655786817,-0.433787996,-0.3015459046,0.2995901735,0.401495869
337,6819,985,1,88,24,16,1,0.1475277562,0.5733649553,-0.06342028584,-0.7693538642,-0.1966134381,0.2543487542,-0.3166143717,0.2191574752
146,6795,592,1,759,2,44,1,-0.4071322027,0.567812507,-0.3312924834,-0.7693538642,2.455788701,-0.3571353705,0.04283827966,-0.05687072639
94,2880,258,590,4,14,36,1,-0.5581391025,-0.3379306341,-0.558949771,1.676550008,-0.5286578191,-0.0235985752,-0.05986247788,-0.4850065025
210,4392,245,680,5,53,17,1,-0.2212775568,0.01187361349,-0.5678106834,2.050287442,-0.5247049098,1.06039601,-0.303776777,-0.2590715422
115,3102,177,1,182,1,33,1,-0.4971555468,-0.2865704866,-0.6141600712,-0.7693538642,0.174960036,-0.3849301035,-0.09837526195,-0.4659620349
277,6927,670,1,519,8,43,1,-0.02671097436,0.598350973,-0.2781270091,-0.7693538642,1.50709047,-0.1903669729,0.03000068497,0.09783766319
438,7216,829,5,650,5,15,1,0.4408296192,0.6652117055,-0.1697512345,-0.7527433116,2.024921588,-0.2737511717,-0.3294519664,0.3120966968
229,3002,460,3,404,22,35,1,-0.1661019588,-0.3097056882,-0.4212648246,-0.7610485879,1.0525059,0.1987592884,-0.07270007257,-0.2990241572
112,2794,268,187,1,28,23,1,-0.5058674833,-0.3578269074,-0.5521336845,0.003036832334,-0.540516547,0.365527686,-0.2267512089,-0.4719426918
500,6719,3161,24,343,7,66,1,0.6208763075,0.5502297538,1.419760126,-0.6738431867,0.8113784331,-0.2181617058,0.3252653629,0.8636220625
150,2576,361,9,788,181,170,1,-0.3955162873,-0.4082616468,-0.4887440805,-0.736132759,2.570423071,4.618121827,1.660375211,-0.4308406716
228,4183,575,161,1,0,,1,-0.1690059376,-0.03647895777,-0.3428798304,-0.1049317597,-0.540516547,-0.4127248364,-0.5220158868,-0.1827882419
229,7778,1956,423,2,0,66,1,-0.1661019588,0.7952315383,0.5984217087,0.9830594366,-0.5365636377,-0.4127248364,0.3252653629,0.4091837627
114,2740,489,1,119,9,19,1,-0.5000595256,-0.3703199163,-0.4014981739,-0.7693538642,-0.0740732498,-0.1625722399,-0.2781015876,-0.4239592053
77,2650,138,1,375,8,40,1,-0.6075067428,-0.3911415977,-0.6407428084,-0.7693538642,0.9378715306,-0.1903669729,-0.008512099108,-0.5464637163
230,3128,1891,3,978,19,41,1,-0.1631979799,-0.2805553342,0.5541171468,-0.7610485879,3.321475838,0.1153750895,0.004325495584,0.0367879442
303,3821,2423,62,2,62,1,1,0.04879247553,-0.1202283874,0.9167329461,-0.5160429369,-0.5365636377,1.310548606,-0.5091782921,0.2817656781
468,5915,677,79,3,0,7,1,0.5279489845,0.3642227332,-0.2733557486,-0.4454480882,-0.5326107284,-0.4127248364,-0.4321527239,0.2062719897
577,22628,920,204,1,0,52,1,0.8444826783,4.23080897,-0.1077248478,0.07363168094,-0.540516547,-0.4127248364,0.1455390372,1.6558556
232,6100,648,2,443,200,0,1,-0.1573900223,0.4070228561,-0.2931223993,-0.7652012261,1.206669363,5.146221753,-0.5220158868,-0.01449652181
397,3055,2060,21,1,0,4,1,0.3217664867,-0.2974440314,0.6693090078,-0.6863011012,-0.540516547,-0.4127248364,-0.470665508,0.2312104877
390,9471,1339,7,376,8,43,1,0.3014386348,1.186910501,0.1778691746,-0.7444380353,0.9418244399,-0.1903669729,0.03000068497,0.5554061034
190,5125,800,1,270,5,30,1,-0.2793571336,0.1814546409,-0.1895178852,-0.7693538642,0.5228160543,-0.2737511717,-0.136888046,-0.09580679265
691,6166,3180,231,3,0,8,1,1.175536266,0.4222920892,1.432710691,0.1857529111,-0.5326107284,-0.4127248364,-0.4193151293,1.010179682
230,2503,368,2,492,11,31,1,-0.1631979799,-0.425150344,-0.48397282,-0.7652012261,1.400361919,-0.106982774,-0.1240504513,-0.3574403813
88,2475,122,401,10,8,,1,-0.5755629755,-0.4316282004,-0.6516485467,0.8917013972,-0.5049403633,-0.1903669729,-0.5220158868,-0.5529465742
221,4763,497,7,587,7,58,1,-0.1893337895,0.09770521127,-0.3960453047,-0.7444380353,1.775888302,-0.2181617058,0.2225646053,-0.162557961
318,2697,1643,536,1,0,6,1,0.09235215817,-0.3802680529,0.3850782028,1.452307548,-0.540516547,-0.4127248364,-0.4449903186,0.03238743599
168,3309,304,1,684,8,26,1,-0.3432446682,-0.2386806194,-0.5275957733,-0.7693538642,2.159320504,-0.1903669729,-0.1882384248,-0.3698403536
195,4583,692,2,10,8,13,1,-0.2648372394,0.05606184847,-0.2631316189,-0.7652012261,-0.5049403633,-0.1903669729,-0.3551271558,-0.1573023366
396,3320,914,1,764,3,1,1,0.3188625079,-0.2361357472,-0.1118144997,-0.7693538642,2.475553248,-0.3293406376,-0.5091782921,-0.00969591301
223,5291,429,1,971,3,47,1,-0.1835258318,0.2198590755,-0.4423946926,-0.7693538642,3.293805473,-0.3293406376,0.08135106374,-0.1353538163
105,2579,202,10,1,0,,1,-0.5261953352,-0.4075675908,-0.5971198551,-0.7319801208,-0.540516547,-0.4127248364,-0.5220158868,-0.5102942604
347,3401,768,1,110,4,35,1,0.1765675446,-0.217396234,-0.2113293619,-0.7693538642,-0.1096494335,-0.3015459046,-0.07270007257,-0.08405268375
221,3826,1127,5,462,3,50,1,-0.1893337895,-0.1190716273,0.03336814179,-0.7527433116,1.28177464,-0.3293406376,0.1198638478,-0.09167909169
161,2625,526,20,2,0,2,1,-0.3635725201,-0.3969253981,-0.376278654,-0.6904537393,-0.5365636377,-0.4127248364,-0.4963406974,-0.3789255241
176,4446,458,249,2,2,32,1,-0.3200128374,0.02436662233,-0.4226280419,0.2605003979,-0.5365636377,-0.3571353705,-0.1112128566,-0.2394247523
418,9254,672,2,973,6,65,1,0.3827500424,1.136707113,-0.2767637918,-0.7652012261,3.301711291,-0.2459564388,0.3124277682,0.4142311213
452,5937,1722,12,975,21,23,1,0.481485323,0.3693124776,0.4389252857,-0.7236748445,3.30961711,0.1709645554,-0.2267512089,0.4299076954
76,2482,94,15,1,0,3,1,-0.6104107217,-0.4300087363,-0.6707335888,-0.7112169301,-0.540516547,-0.4127248364,-0.4835031027,-0.5703843489
211,3874,672,845,3,108,94,1,-0.218373578,-0.1079667306,-0.2767637918,2.735472737,-0.5326107284,2.589106322,0.6847180143,-0.2010347001
194,2719,668,278,1,0,39,1,-0.2677412183,-0.3751783086,-0.2794902264,0.3809269043,-0.540516547,-0.4127248364,-0.0213496938,-0.3074699178
171,2886,298,10,897,48,99,1,-0.3345327316,-0.336542522,-0.5316854252,-0.7319801208,3.001290184,0.9214223449,0.7489059877,-0.4009202263
643,5466,1498,6,588,4,68,1,1.036145282,0.2603456782,0.2862449492,-0.7485906735,1.779841211,-0.3015459046,0.3509405523,0.5275786364
691,33503,1660,1,453,8,76,1,1.175536266,6.74676214,0.3966655497,-0.7693538642,1.246198456,-0.1903669729,0.4536413098,2.772987985
76,3099,134,576,1,16,11,1,-0.6104107217,-0.2872645427,-0.643469243,1.618413074,-0.540516547,0.03199089069,-0.3808023452,-0.5137148358
164,3433,362,4,395,49,4,1,-0.3548605835,-0.2099929695,-0.4880624719,-0.7568959498,1.016929717,0.9492170779,-0.470665508,-0.3509720083
1288,8722,7594,114,786,29,78,1,2.909211635,1.013627841,4.441331251,-0.3001057529,2.562517252,0.393322419,0.4793164992,2.788056909
131,2724,1171,1,973,1,54,1,-0.4506918853,-0.3740215485,0.06335892218,-0.7693538642,3.301711291,-0.3849301035,0.1712142266,-0.2537848372
133,3196,294,400,2,4,,1,-0.4448839276,-0.2648233972,-0.5344118597,0.887548759,-0.5365636377,-0.3015459046,-0.5220158868,-0.4147063948
286,3306,810,105,4,0,35,1,-0.0005751647845,-0.2393746755,-0.1827017988,-0.3374794963,-0.5286578191,-0.4127248364,-0.07270007257,-0.1408838797
705,10059,2289,773,44,4,94,1,1.21619197,1.322945486,0.8253973876,2.43648279,-0.3705414472,-0.3015459046,0.6847180143,1.121511615
406,6560,722,209,22,2,23,1,0.3479022963,0.5134447833,-0.2426833596,0.09439487171,-0.4575054518,-0.3571353705,-0.2267512089,0.20622124
112,2554,236,688,2,3,25,1,-0.5058674833,-0.4133513912,-0.5739451612,2.083508547,-0.5365636377,-0.3293406376,-0.2010760195,-0.4977213452
143,6365,175,78,1,5,2,1,-0.4158441392,0.4683311403,-0.6155232885,-0.4496007264,-0.540516547,-0.2737511717,-0.4963406974,-0.1876787625
151,5320,500,969,7,32,101,1,-0.3926123085,0.226568284,-0.3940004788,3.250399868,-0.5167990912,0.4767066178,0.7745811771,-0.1866815011
1932,32980,10257,3,178,2,21,1,4.77937401,6.625765035,6.256455073,-0.7610485879,0.1591483988,-0.3571353705,-0.2524263983,5.887198039
249,4900,972,1,781,5,30,1,-0.1080223819,0.1294004374,-0.07228119823,-0.7693538642,2.542752706,-0.2737511717,-0.136888046,-0.01696771426
206,3781,1141,3,497,6,52,1,-0.2328934722,-0.129482468,0.04291066282,-0.7610485879,1.420126465,-0.2459564388,0.1455390372,-0.1064884258
783,12800,4971,16,505,7,88,1,1.44270232,1.957081361,2.653471774,-0.7070642919,1.451749739,-0.2181617058,0.6076924461,2.017751818
288,4047,1094,2,958,14,143,1,0.0052327929,-0.06794283189,0.01087505649,-0.7652012261,3.242417652,-0.0235985752,1.313760154,-0.0172783275
133,3227,249,37,1,0,,1,-0.4448839276,-0.2576514847,-0.5650842488,-0.6198588907,-0.540516547,-0.4127248364,-0.5220158868,-0.422539887
184,3570,1301,1,943,1,38,1,-0.2967810067,-0.1782977433,0.1519680461,-0.7693538642,3.183124012,-0.3849301035,-0.03418728849,-0.107703568
281,3503,980,494,1,0,5,1,-0.015095059,-0.1937983284,-0.06682832907,1.277896745,-0.540516547,-0.4127248364,-0.4578279133,-0.09190723881
260,6113,825,448,5,24,66,1,-0.07607861468,0.4100304323,-0.1724776691,1.08687539,-0.5247049098,0.2543487542,0.3252653629,0.05382471619
151,2576,268,897,1,0,14,1,-0.3926123085,-0.4082616468,-0.5521336845,2.951409921,-0.540516547,-0.4127248364,-0.3422895611,-0.4510025466
246,3908,360,457,4,4,14,1,-0.1167343185,-0.1001007621,-0.4894256891,1.124249134,-0.5286578191,-0.3015459046,-0.3422895611,-0.2354202566
188,3004,725,2,787,61,8,1,-0.2851650913,-0.3092429842,-0.2406385336,-0.7652012261,2.566470162,1.282753873,-0.4193151293,-0.2783488697
343,3651,1654,3,460,8,22,1,0.1649516292,-0.1595582301,0.3925758979,-0.7610485879,1.273868821,-0.1903669729,-0.2395888036,0.1326564323
111,3003,233,952,13,38,48,1,-0.5087714622,-0.3094743362,-0.5759899871,3.17980502,-0.4930816354,0.6434750155,0.09418865843,-0.4647452618
278,8577,694,2,733,3,18,1,-0.02380699552,0.9800817988,-0.2617684016,-0.7652012261,2.353013059,-0.3293406376,-0.2909391823,0.2315021339
366,3746,1089,143,1,0,1,1,0.2317431426,-0.1375797886,0.007467013269,-0.1796792464,-0.540516547,-0.4127248364,-0.5091782921,0.03387678909
95,2995,187,519,5,7,,1,-0.5552351236,-0.3113251523,-0.6073439848,1.381712699,-0.5247049098,-0.2181617058,-0.5220158868,-0.4913014202
131,3071,504,1,59,11,34,1,-0.4506918853,-0.2937423991,-0.3912740442,-0.7693538642,-0.3112478077,-0.106982774,-0.08553766726,-0.3785694429
170,3380,1029,2,226,14,16,1,-0.3374367105,-0.2222546263,-0.03342950545,-0.7652012261,0.3488880451,-0.0235985752,-0.3166143717,-0.1977069474
251,4740,594,2,732,14,29,1,-0.1022144243,0.09238411492,-0.3299292661,-0.7652012261,2.34906015,-0.0235985752,-0.1497256407,-0.1132531918
193,3690,853,6,428,37,29,1,-0.2706451971,-0.1505355015,-0.153392627,-0.7485906735,1.147375723,0.6156802825,-0.1497256407,-0.1915244419
173,2642,782,10,464,28,130,1,-0.328724774,-0.3929924138,-0.2017868408,-0.7319801208,1.289680458,0.365527686,1.146871423,-0.3078346762
219,2897,716,6,274,28,21,1,-0.1951417472,-0.3339976498,-0.2467730114,-0.7485906735,0.5386276915,0.365527686,-0.2524263983,-0.2586374695
198,3670,828,832,1,29,70,1,-0.2561253029,-0.1551625418,-0.1704328432,2.681488441,-0.540516547,0.393322419,0.3766157417,-0.1939068959
243,4137,1433,5,620,1,56,1,-0.125446255,-0.04712115049,0.2419403872,-0.7527433116,1.906334309,-0.3849301035,0.196889416,0.02312432725
190,8322,451,2,725,6,214,1,-0.2793571336,0.9210870348,-0.4273993024,-0.7652012261,2.321389785,-0.2459564388,2.225229377,0.07144353291
144,2494,603,1,533,2,89,1,-0.4129401604,-0.4272325121,-0.3237947883,-0.7693538642,1.5624312,-0.3571353705,0.6205300408,-0.3879891536
286,3985,772,874,4,76,84,1,-0.0005751647845,-0.08228665686,-0.2086029273,2.855899244,-0.5286578191,1.699674867,0.5563420673,-0.09715491631
184,4526,947,7,3,23,51,1,-0.2967810067,0.04287478358,-0.08932141436,-0.7444380353,-0.5326107284,0.2265540213,0.1327014425,-0.1144092125
262,4090,915,1,737,22,53,1,-0.070270657,-0.05799469522,-0.111132891,-0.7693538642,2.368824697,0.1987592884,0.1583766319,-0.07979941441
137,2814,642,1,67,9,9,1,-0.4332680123,-0.3531998671,-0.2972120512,-0.7693538642,-0.2796245333,-0.1625722399,-0.4064775346,-0.3612266435
798,15931,4238,100,990,8,347,1,1.486262002,2.681444521,2.153852637,-0.358242687,3.368910749,-0.1903669729,3.932629471,2.107186387
137,3401,430,6,565,14,22,1,-0.4332680123,-0.217396234,-0.441713084,-0.7485906735,1.688924297,-0.0235985752,-0.2395888036,-0.3641257767
188,3338,1443,301,8,0,69,1,-0.2851650913,-0.231971411,0.2487564737,0.4764375818,-0.5128461819,-0.4127248364,0.363778147,-0.08946000953
666,12110,2515,6,357,10,14,1,1.102936795,1.79744847,0.9794409414,-0.7485906735,0.8667191632,-0.134777507,-0.3422895611,1.293275402
766,6398,2053,5,367,167,22,1,1.393334679,0.4759657568,0.6645377473,-0.7527433116,0.9062482562,4.228995565,-0.2395888036,0.8446127279
